ObjId,range,speed,angle,snr,Kstate,OboCarSpeed,heigh,heighAngle,X,Y,EstimateCarSpeed,EstimateMagCarSpeed,FcwID0,FcwId1,FcwId2,FcwTTc,FcwPet,ObdCarYawRate,DaiShiYawRate,SelfCalcAngle,SenceFlag,SortFlag,trkReiablility,RadiusCurvature,Xaccel,Yaccel,AgcSw,AgcType,DbfMag,FrameIntervalTime,installAngleOffset,ObjLength,ObjWidth,x rms,y rms,vx rms,vy rms,ax rms,ay rms,A rms,MeasCounter,MAtr,AccX,AccY,AccZ,errorCode
START,FrameNb:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:33:897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32,-9.6,21,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
33,34,-9.8,20,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,185,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
34,43,-9.6,-17,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,181,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
35,43.8,-9.6,-16,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,180,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
36,44.6,-9.6,-15,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,179,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
37,48.6,-9.8,-14,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
38,26.6,-9.4,23,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,170,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
39,28.2,-9.4,22,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,173,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
40,42.4,-9.6,-17,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
41,43.8,-9.6,-16,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,179,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
42,25.4,-9.4,25,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
43,34.8,-9.4,-21,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,176,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
44,23,-9.2,27,26,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,199,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
45,35.2,-9.4,-20,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,190,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
46,31.4,-9.2,-22,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,189,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
47,31.4,-9,-23,28,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,207,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
48,58.2,-9.2,30,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,145,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
49,20.8,-9,29,25,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,195,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
50,19.4,-8.8,32,27,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,199,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
51,21.8,-9.2,29,23,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,189,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
52,27,-8.8,-27,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,182,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
53,25.8,-8.6,-28,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,188,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
54,34,-8.6,-28,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
55,34,-8.6,-30,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
56,23.2,-8.2,-34,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,168,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
57,24,-8.4,-32,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,176,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
58,15.8,-7.8,-88.5,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,182,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
59,21.6,-7.8,-35,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
60,28.2,-8,-36,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,159,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
61,14.4,-7.6,17,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,168,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
62,20.6,-7.8,-36,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,148,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
63,49.8,-6.2,14,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
64,36,-5.4,29,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,138,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
65,51.4,-5.4,16,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,152,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
66,58,-3,18,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,152,51,-1,0,0,0,0,0,0,0,0,0,13213,0,0,0,0,101/102
END,Total:67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
START,FrameNb:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:34:003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10.4,0.2,6.5,41,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,227,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
1,125.6,0.6,2,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,177,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
2,193.4,50.8,2.75,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,136,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
3,163.2,2.2,-1,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,184,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
4,19,3.2,-6,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
5,23.6,3.2,-4.5,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,143,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
6,19,3.2,-6,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
7,188.8,-10,3,28,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,199,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
8,63.2,-9.8,15,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,143,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
9,34,-9.4,-21,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
10,23.2,-9.2,27,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
11,31.4,-9.2,-23,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,158,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
12,26.6,-8.8,-28,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
13,181.2,10,-38,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,142,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
14,11.2,60.2,4.75,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,117,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
15,143.4,-5.2,-2.75,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
16,184,-71,2.75,1,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,138,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
17,53.8,-2.8,5.5,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,136,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
18,187.2,79.4,3,1,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,127,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
19,177.4,-2.8,1,1,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,137,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
20,190.2,65.2,2.75,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,130,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
21,83.2,-0.6,-19,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,128,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
22,1024,-5,-3.25,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,159,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
23,10.2,0.2,7,39,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,232,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
24,19,3.2,-7,25,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,198,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
25,19.6,3.2,-8.5,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,186,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
26,21,3.2,-7.5,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,170,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
27,22.4,3.2,-7,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,181,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
28,23,3.2,-4.25,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,169,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
29,24,3.2,-3.75,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
30,63.2,-9.8,16,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,190,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
31,69.6,-9.8,13,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,140,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
32,39.4,-9.8,18,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,178,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
33,53.4,-9.8,-13,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
34,32.2,-9.6,21,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,187,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
35,41.6,-9.6,-17,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,181,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
36,42.6,-9.6,-16,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
37,44.2,-9.6,-16,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,182,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
38,45.4,-9.6,-16,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,179,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
39,46.2,-9.6,-15,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,169,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
40,48.2,-9.6,-14,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,154,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
41,26.8,-9.4,24,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,180,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
42,28.2,-9.4,23,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,179,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
43,30,-9.4,22,25,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,189,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
44,24.6,-9.4,26,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,177,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
45,34.8,-9.4,-20,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,191,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
46,36.2,-9.4,-20,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,182,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
47,22,-9.2,28,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,184,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
48,21.4,-9.2,30,25,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,196,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
49,32,-9.2,-22,31,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,212,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
50,21,-9,30,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,188,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
51,31.8,-9,-23,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,182,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
52,27.2,-8.8,-26,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,181,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
53,34.6,-8.6,-27,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
54,25.2,-8.6,-29,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,180,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
55,24.4,-8.6,-32,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,187,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
56,16.2,-8.2,-90,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
57,42.6,-8.2,-90,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,164,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
58,22,-8,-35,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,176,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
59,27.8,-7.8,-37,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
60,14.6,-7.6,17,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,153,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
61,49.2,-6.2,14,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,148,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
62,35.8,-5.2,30,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,133,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
63,51,-5.2,16,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,145,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
64,57.8,-3,18,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
65,53.8,-3,6,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,147,51,-1,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,101/102
END,Total:66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
START,FrameNb:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:34:056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10.4,0.2,6.5,36,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,216,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
1,125.6,0.6,2,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,177,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
2,23.6,16.2,-3.5,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,139,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
3,23.4,-13,-4.5,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,136,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
4,163.4,2.2,-0.75,24,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,188,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
5,165.2,2.2,13,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,142,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
6,19.2,3.2,-7,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,159,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
7,23.2,3.2,-4.5,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,162,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
8,24.8,3.2,-3,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
9,183.4,-71,3,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,138,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
10,188.2,-10,2.75,28,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,196,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
11,62.8,-9.8,16,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
12,189.6,65.2,3.25,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,129,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
13,25,-9.2,25,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,137,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
14,34.4,-9.4,-20,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
15,22.8,-9.2,28,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,162,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
16,32.4,-9.2,-22,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
17,192.8,50.8,2.75,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,134,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
18,20.2,-9,31,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,164,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
19,27.4,-8.8,-27,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
20,25.8,-8.6,-29,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
21,42.6,-8.2,-88.5,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,153,52,-1,0,0,0,0,0,0,0,0,0,13215,0,0,0,0,101/102
